id,name
123826759,"Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist, ML-инженер)"
122837835,LLM/ML Engineer
123624067,Руководитель направления AI Engineering / Team Lead
122761351,ML Engineer (Code Assistant ML RnD)
123152613,Team Lead Data Scientist
123136107,"Middle Data Scientist, NLP"
123121572,FullStack TeamLead
123600743,Head of Data Science (fintech)
123063138,Data Scientist (СберТаргет)
123585903,Биоинформатик (middle)
118660090,Trainee React developer
121161862,Руководитель IT проектов
123355243,Junior Machine learning/Data scientist engineer (ML/DS engineer)
122712312,ML Team Lead
123504605,Technical product manager в команду IDP GigaSearch
123548343,ML Engineer (Middle+)
124019971,TeamLead Python/Go (команда бэкенда платформы A/B‑экспериментов)
123600576,"Middle ML engineer в Платформу поиска и рекомендаций [Big Data, МТС Веб Сервисы]"
123617386,Product Manager
123539065,CTO / Head of AI
123642858,Специалист администрирования сделок
123849268,BI Data Engineer
120071990,Middle Go(Golang) Backend-разработчик
123594756,Data analyst (BI аналитик)
122763894,Data Engineer(ККММД)
123378377,Руководитель административно-хозяйственного отдела
123589310,Senior QA Engineer Data Science Team
116814633,Инженер-нефтяник
123256305,Консультант 1С Senior
121562552,PHP Developer
123694055,Data Scientist
123697291,Data scientist/researcher (Сбер)
121889881,Lead Python developer
122711533,С++ Developer
123316547,Ведущий специалист по капитальным вложениям
119842731,Data Engineer
122428340,Data-аналитик
123697442,Руководитель отдела R&D
122152542,Преподаватель в области Data Science и искусственного интеллекта
120211495,Портфельный риск-менеджер
121742689,Старший аналитик Управления портфельного менеджмента
123255578,Blockchain Expert (Backend Developer)
123739627,Senior/Lead ML Engineer [CICADA8]
124029586,MLops (ML Inference Engineer)
124125549,Data Scientist (Блок Финансы)
123310182,Data Scientist (NLP)
122623897,Business / System Analyst (Fintech)
122254541,Team Lead MLOps
122711824,RL Engineer
123396017,AI/ML Инженер
123156819,Product Manager FingerPrint
123815261,ML-Инженер высокоавтоматизированных транспортных средств
120186891,Java developer
123847401,Middle AI Engineer
123310043,Machine Learning Engineer в AI VK
123485335,Data-scientist
123227899,Портфельный аналитик
121859901,Специалист по цифровым технологиям аудита
122632791,Ведущий аналитик бренда одежды (маркетплейсы)
123808528,MLOps инженер
123858033,Team Lead DS NLP
123503621,ML Engineer
115082728,Lead Java Developer
123658870,Release Manager в команду IDP GigaSearch
123765296,ML Engineer / Инженер машинного обучения
123997698,C++ Engineer в задачах ИИ
123456244,Data Scientist
122931939,"Директор по данным CDO (необанк, международный проект)"
121438332,Аналитик маркетинга / Marketing Analyst (в составе Data Team)
122337502,Senior ML Engineer (GigaPlatform Audio)
122956695,Data Engineer
123395105,Machine Learning engineer (Python)
121392934,Data Scientist
123750601,Marketing Intelligence Analyst
122000776,Deep Learning Engineer / Researcher
121066495,Системный аналитик 1С
123625891,Data Scientist (Middle)
121201437,Data steward (Data governance)
124112140,Learning Program Coordinator
121071193,"Старший Data Scientist, RND проекты поиска"
120382236,ML-инженер
123060968,"Старший Data Scientist, Отбор кандидатов"
122361725,Ведущий инженер конструкций железобетонных
123418807,Middle Data Engineer
121456351,Data Scientist (Риски)
120648181,SRE/Monitoring
123336046,Ведущий специалист по NLP/LLM - Data Scientist
123205449,Data Scientist (Блок Финансы)
123423550,"Senior Java Engineer (JavaSE, algorithms, optimization)"
123508355,Руководитель направления организации производственных процессов
123764040,Operations Manager - AI Solutions Company
123802536,Менеджер процессов ITSM
118570341,ML-инженер
118916097,"Старший Data Scientist, Построение запросов"
122221910,Инженер по внедрению AI и разработке чат-ботов
123868910,Менеджер радио планирования
123149051,Middle Machine Learning Engineer
123808776,Machine Learning Engineer в группу контекстных рекомендаций в VK Видео
124119963,Data Scientist (команда ранжирования)
123088476,Mid‑Level Machine Learning Engineer
122533981,ML Engineer (AI Tools for Code Refactoring — ML RnD) в команду Техплатформы
115496430,"Старший Data Scientist, Эффективность рекламы"
122190518,Go Developer
123386348,Data scientist (LLM)
122126592,Специалист по цифровым технологиям аудита
123335514,ML Engineer / Data Scientist (Search & Recommendations)
123227659,Инженер-разработчик C++
123301415,Data Scientist (ПВР)
123959493,Senior ML-инженер (NLP/LLM)
121928108,"QA engineer (web3, blockchain)"
123728907,Data Scientist / ML Engineer
123496642,"Middle ML-инженер AI-агентов, команда Жизнь - Развитие продуктов"
119292610,ML-инженер в Центр технологий искусственного интеллекта
123553761,Middle AI Engineer в команду AI Automation [MWS Cloud Platform]
107531171,"Middle +/ Senior Data Scientist (AdTech, предсказательные модели) (офис)"
122562493,Архитектор НСИ / Data Science
122697509,Data Scientist
123712964,Инженер технической поддержки
123283263,Менеджер продукта
123727969,Эксперт по цифровым технологиям аудита
123936243,Менеджер DevRel (ML Stream)
123119920,Сhief Data Officer / Директор по данным и аналитике
123198458,Менеджер по продажам (IT решения)
124095318,Senior Data Scientist (Корпоративные клиенты)
122172865,Middle Android Developer
120321719,ML-инженер
121820945,Node Developer
123649940,Middle+/Senior Data Scientist (Прогноз спроса)
123441717,Data Scientist/Data Analyst (unit DATA)
123543807,Менеджер по повышению операционной эффективности
123138022,Node.js Developer
122865136,Middle DevOps Engineer
123646958,NLP инженер– AI-агент для обзора научной литературы
123457236,"Data Scientist, Группа анализа и валидации экспериментов"
117769325,Software Sales Manager
120852100,Data Scientist
122971738,Cпециалист по планированию реализации нефтепродуктов
123576822,Trainee/Python Developer in Odoo
117203055,Методист образовательных программ по ИТ и ИИ
123588309,Senior Data Scientist / Дата-сайентист
123704049,Junior Software Engineer (Ruby)
117823993,Разработчик баз данных (MS SQL)
122637647,Data scientist/ML-инженер
123952261,Team Lead Data Analytics
123397410,MLOps специалист
123604175,Android Developer
123660309,AQA Python / Автотестировщик (Neuro UI)
123543797,Менеджер по развитию
123907380,Data Scientist (Блок Финансы)
123459803,Главный специалист по сопровождению АБС (ЦФТ)
122987132,Middle/Senior Recommender System Researcher
122153785,Data science / Руководитель направления моделирования (скоринг)
123113547,"ML-инженер (Middle), страхование"
123674800,Архитектор ИИ-агентов | AI Agent Architect – Industrial AI Systems
122944480,Machine Learning Engineer/MLOps
123738984,Python разработчик (MLOps) / Инженер поддержки ML-систем
122852816,Business Analyst (со знанием итальянского языка)
123602635,Data Engineer
123191356,Data Scientist (Управление моделирования и исследования данных)
123349126,Senior Data Scientist (Исследования и аналитика)
122133057,SAP Consultant
123021519,Аналитик кредитных рисков
120891391,Главный аналитик по решениям в области искусственного интеллекта
121844227,Data Science (Финансовый инжиниринг)
123044431,Руководитель проектов (BI-DWH)
122595010,"Data Scientist (Senior), страхование"
123044179,Go-разработчик | Senior Go Developer (to Cyprus)
123108368,Дежурный Linux администратор
123528244,Data Science специалист
122953697,ML-инженер (рекомендательная система)
123414966,Data science
122521504,Trainee JS developer
122957585,Middle/Senior Data Scientist (Sber AI)
122521498,Trainee/Hardware developer
123227605,Инженер-разработчик C++/Qt
122025135,Senior Media Research Manager/Старший Медиа аналитик
122837275,Руководитель IT проектов
123319106,Quantitative Machine Learning Analyst в хедж-фонд vlg.digital
121830355,Стажер аналитик в Отдел розничных рисков
122467793,ML-инженер (Исследования и AI)
123183021,Инженер машинного обучения (ML-инженер)
123944977,Старший консультант (Retail & E-commerce)
120338693,ML Engineer / ML инженер
120221585,DevOps Engineer
122535412,"Data Scientist, Маркетплейс, Антифрод"
121806820,"ML Engineer (""Search"")"
122293781,ИТ-Лидер команды (Внедрение ML решений)
122495259,"Data Scientist (Python, Hadoop, MLFlow, ETL)"
119397195,ML Engineer/Data Scientist на продукт Ценообразование
123679426,DS/ML инженер/AI/AI-agent developer (Python)
117833093,ML-инженер
122893058,Data Scientist (Marketing Mix Modeling)
123332378,Data Scientist (ML Research)
123717923,Начальник отдела диагностики клиентского опыта (CX)
123121184,ML-engineer (GigaChat Alignment)
123258756,Senior ML Engineer (RecSys)
122214515,Senior ML-engineer (Центр Квантовых технологий)
123306474,Senior/Lead Data Engineer
123448954,Корпоративный архитектор (ИТ)
123612376,Data Scientist (NLP)
123101921,Data Scientist (Middle+)
123623443,Senior Data Engineer
119032798,Специалист в отдел сбытовой стратегии
122994953,PLC Engineer
120345561,GRC Specialist
123051512,Data Scientist (RecSys)
119731671,Главный специалист по менеджменту инцидентов ИБ
123404335,Специалист первой линии технической поддержки
123060816,Ведущий Data Scientist (BI-аналитик)
123210874,NLP Engineer LLM
123730404,AI Data Group Lead
123945581,Middle Fullstack ML Engineer (GigaChat Audio распознавание речи)
124011425,Middle+ Data Scientist (Сегментатор)
124023352,ML инженер (Развитие агентности в Core LLM)
123326797,Senior/Lead Backend engineer with AI
123704117,AQA Python / Автотестировщик
120221708,Network Engineer
123166654,Senior Machine Learning (NLP) инженер в QuantumSoft (локация: вне РФ и РБ)
122540886,Руководитель команды prompt-инженеров GigaChat
123092510,Delivery manager
122989572,Middle Data Science
121720273,ML-инженер
122565620,Data Scientist
122998566,Data scientist Time series (Middle/Middle+)
123710174,Специалист машинного обучения (Middle ML engineer)
122837800,Data Scientist (ML/AI)
123187820,Senior ML engineer / Data Scientist
123890439,Lead Data Scientist (Исследования и аналитика)
123533394,Python Developer GenAI Team
123150495,Бизнес-аналитик (Мобайл Аналитика)
123599385,"Аналитик-разработчик (PySpark, Power BI, MS Azure)"
123345099,Engineering Manager в сервис Data Science
123425314,Senior CLTV Analyst / Аналитик данных
123467576,Лидер по разработке Auto ML платформы для алгоритмического трейдинга
123685784,Руководитель группы рекомендаций авторов ВКонтакте
124006825,Team Lead Data Science (Antifraud)
115553042,Data Scientist NLP (senior)
123952422,"Функциональный архитектор 1С/Руководитель функциональной группы (Казначейство, Бюджетирование)"
123259583,Java lead
123328860,Ведущий специалист МСФО и управленской отчетности
122950019,Аналитик КХД/DWH
123035978,Специалист по цифровым технологиям аудита
123318189,ML-инженер (команда SmartSupport.AI)
109157658,Middle С# .NET
119787819,ML-инженер в команду внедрения LLM-агентов
120811542,Специалист по углубленной аналитике данных (Data scientist)
123705620,"Senior Backend Python Developer (LLM, AI)"
123123316,AI Engineer / LLM‑Engineer / Dubai
123918340,Technical Solutions Engineer
120572301,Junior/Middle C++ Developer
123138863,Data scientist (Валидация/мониторинг моделей оценки кредитных рисков розничного бизнеса)
123430001,Cybersecurity analyst
124018304,Team Lead​​​​​​​ Data Scientist (Search & Recommendation)
122680600,"Python разработчик (Middle+), Machine Learning"
123069488,Ассистент отдела сопровождения проектов
123672174,Системный аналитик \ офис в Ташкенте
124071826,ML-engineer (LLM и с мультимодальными моделями) в GigaChat
123704254,Руководитель направления 1C:ERP
119308143,Search Quality Improvement Lead
123115767,Middle/Senior ML-инженер по обработке естественного языка (NLP+LLM)
120806493,Ведущий разработчик Python (ML)
123538259,Главный специалист по эффективности бизнеса
124029591,Lead MLE/Data Scientist
121963158,Junior/ Middle Data Engineer
123098579,ML-engineer (GigaChat Data Alignment)
123051944,Business Analyst (домен: Страхование)
121579131,Machine Learning engineer (Python/предиктивное моделирование)
123693196,Data/MLOps engineer
123692754,Ведущий специалист группы поддержки рабочих мест
122712824,CIO (Chief Infrastructure Officer)
123113097,ML-engineer (GigaChat Data)
122481294,"Lead AI Engineer (Agentic AI, LangChain, Python)"
117090633,Senior/Lead QA Auto
122050087,Инженер-аналитик (Data Science - NLP/LLMs)
123497888,Senior Gen AI Engineer
123145160,Middle/Senior Data Scientist NLP/LLM (команда Развитие клиентского опыта)
123186840,Senior Applied AI Engineer
123845560,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
122521476,Trainee Embedded developer
123435403,Middle ML Engineer (Computer Operator)
123915452,Консультант 1С РСБУ
123671406,"Middle Data Scientist в команду ""Разработка AI-решений БСР"""
120862080,Data Scientist (риски)
123070068,Менеджер по работе с корпоративными клиентами
122114714,Эксперт/Senior эксперт Ценовой центр (Data Scientist)
122222139,TeamLead (Python/Go)
123227670,Инженер-разработчик C++
123637824,Директор департамента факторинга
119374663,Vue Developer
123354331,Data Scientist (LLM)
122222204,Data Security AI/ML Engineer
123576820,Trainee DevOps Engineer
115789030,ML Engineer
118830824,Middle/ Senior Data Engineer
123154804,Middle специалист по Data Science и машинному обучению (ML/AI)
124005887,Senior Data Scientist anti-fraud
123762464,"Data Scientist в Департамент ""Занять и сберегать"""
117090824,NLP engineer
122958092,DevOps-инженер
122799817,Главный Эксперт по сопровождению риск-моделей
122489375,Финансовый бизнес-партнер
123292448,DevOps инженер (мидл/синьор)
123406975,Специалист по цифровым технологиям аудита
123626974,Team Lead ML (B2B AI-продукты)
122967789,Senior MLE
123051088,C++ инженер поддержки (MetaTrader 4/5)
123405265,Data Scientist (NLP)
123407966,Risk Data Scientist в команду ПВР
122947930,Data Scientist (Юр.лица)
123167287,"Senior Analyst (Data & Financial Research) | Blockchain, ML, Web3"
123354819,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123196659,ML/AI Engineer
122978746,Opportunity Handler and Risk Reduction Engineer
121697596,Senior\Lead Data Scientist (LLM) / Ведущий специалист по данным
123573215,Старший портфельный риск-менеджер (розничный бизнес)
120042896,Data Scientist
120018011,"Senior аналитик (web, медиа)"
123591106,Data scientist (Управление рисками корпоративных клиентов)
123636562,Data Scientist (Цифровой кредитный процесс)
124052138,DevOps Engineer (Intelligent Document Processing)
120237351,.NET FullStack Developer
115780556,QA Automation Engineer (Javascript)
121469475,Senior data engineer
122691014,Ведущий аналитик бренда одежды (маркетплейсы)
105817972,"Старший разработчик Go, Рантайм рекомендаций"
123160395,Team Lead Data Scientist в Страхование
123509159,"Главный специалист по проектированию разделов ""Сети связи"" и ""Пожарная сигнализация"""
123815070,Team Lead Data Scientist
123385713,Senior Data Scientist
122939882,Lead Generation Specialist
123658122,Data Scientist Team Lead
123301410,Руководитель группы управления данными
123346460,Специалист отдела организации и оказания медицинской помощи с применением телемедицинских технологий
121374575,Senior Data Analyst / Старший эксперт по анализу данных
123453184,Business Analyst (Energy domain expertise)
117217097,Руководитель службы эксплуатации базовых сервисов
122299670,Менеджер NodeJS (с совмещением инженерных задач)
122346894,Инженер-программист робототехнических систем
123158434,Технический консультант (Data Science)
123703008,ML Ops инженер
123900531,MLOps инженер в команду Data/ML
123183538,Старший инженер машинного обучения (ML-инженер)
123308419,Senior Data Scientist (Центр практического ИИ)
121123758,Data Scientist/ ML Engineer на Интеллектуальную платформу коммуникации
123216198,Marketing Analyst
123322785,ML Engeneer (MLOps)
124084327,Data Scientist Audio (RnD)
123360522,Delivery Manager 1C
120855552,Data Scientist middle/senior
121408650,Middle Data Scientist (Центр розничного риск-моделирования)
111241834,QA Engineer со знанием немецкого языка
121955671,Senior ML-engineer (GigaChat Data Alignment)
122209183,Senior ML Engineer (TTS Text-to-speech)
118354543,ML-инженер в Центр технологий искусственного интеллекта
120124888,DevOps-инженер | DevOps Engineer (to Cyprus)
122989833,Главный специалист по сопровождению АБС (ЦФТ)
123688654,Trainee .NET MAUI developer (Mobile)
123227615,Инженер-разработчик C++/Qt
122540591,"Руководитель группы Data Science, AI поисковый ассистент"
123523776,Database Administrator (DBA)
122620503,Data Scientist в команду антифрода
122958109,Инженер SRE
121805042,Инженер-проектировщик АСУ ТП (нефтебазы)
123667995,Ведущий специалист по эксплуатации информационных систем
107412663,Team lead ML RecSys
123653435,ML - engineer (Team Lead)
123725002,Senior ML-специалист (Machine Learning)
122761672,ML Engineer (Anomaly Detection RnD)
121181219,Старший аналитик (data analyst / data scientist)в управление планирования и прогнозирования
123470133,Senior LLM Researcher / Старший АИ исследователь
122833693,Prompt-инженер GigaChat
123687917,"Менеджер по продажам / Sales Manager (IT, Россия/СНГ, B2B)"
124083817,Senior/Middle Data Scientist (LTM в корпоративном риск-моделировании)
122002227,Product lead (Revenue)
123328964,Data Scientist
123737073,Менеджер по продажам IT-услуг
123095602,Data Scientist NLP (Центр модельных рисков розничного бизнеса)
123308573,Senior Data Scientist
123104375,Ведущий специалист (DATA SCIENCE)
123157536,QA Engineer (Mobile)
122985921,Руководитель службы эксплуатации ИТ инфраструктуры (в г. Томск)
123623847,Senior Data Scientist
123694212,ML-инженер в области Generative CV
122480817,Senior Data Scientist (Risk-Based Pricing)
123120030,Портфельный кредитный риск-менеджер (розница)
123944761,Аналитик DWH на продукты AI/ML
123464244,Linux инженер в команду платформы
123063265,Технический менеджер проектов YTsaurus (разработка ML Platform)
121629123,Проджект-менеджер / Системный-аналитик в ИТ-продукт
122191325,Senior ML Platform Engineer
121208221,PHP (Shopware) developer
123704243,Руководитель технической поддержки проектов 1C
123206559,Проектный менеджер информационных систем (АПК «Open Almaty»)
120819857,Python ML/AI Engineer
122270606,Project Manager
122592646,"Python разработчик (Senior), Machine Learning"
121880339,Machine Learning Team Lead
123310082,Machine Learning Engineer в команду anti-DDoS
123523998,ML Engineer (Python Developer)
123646253,Специалист по эмиссионному антифроду
123820109,Senior Data Scientist в Безопасность бэк-офиса [Trust and Safety]
123162673,Data scientist Middle+
121070428,Technical Lead
121268709,Business Analyst (со знанием испанского языка)
123164583,"ML инженер Data scientist Отдел сопровождения решений по цифровизации, автоматизации"
123758104,"Ведущий Data Scientist, Инструменты сбора данных из открытых источников"
123151671,"Senior Data Scientist, RecSys, Ozon Банк"
123909162,Senior Data Scientist (Центр портфельного риск-моделирования)
123616696,Senior Data Scientist LLM/ Ведущий специалист по данным
123965872,Руководитель команды синтеза речи и улучшения звука
123671582,"Senior NLP Engineer / NLP Data Scientist (LLM, GigaChat)"
123602091,DA|DevOps специалист
119316957,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
121419354,Junior/ Middle Data Engineer
118299922,Solidity Developer
123645933,Аналитик-исследователь пассажиропотоков
123132985,Data scientist
123414725,Мобильный разработчик (Flutter)
123333377,Senior Antifraud Data & Process Analyst
123802547,Data Scientist / Ведущий консультант ML / ML Engineer
123909110,Middle+/Senior Data Scientist (Забота о клиентах)
119090009,Senior Data Scientist LLM
122175478,Data Scientist (Ranking&Search)
122940905,"ML-инженер GPT, LLM"
120242524,Специалист по эксплуатации АЗС
123531215,"Руководитель подгруппы Go, История пользователя"
123764010,Ассистент онлайн-курсов по программированию и data science
121233440,ML инженер
122211164,Data Engineer (в Тбилиси)
123635148,Data Scientist в информационной безопасности
123700785,Senior data science/engineer (риск-моделирование)
122145433,"Руководитель группы Data Science, Картиночный поиск"
123579337,React Native developer
121204290,PHP (Drupal) Developer
123267352,Trainee/React Native developer (со знанием немецкого языка)
115397207,"Старший Data Scientist, Рекламный аукцион и управление ставками"
123845481,Data Scientist (СберБизнес)
120490581,Database Administrator
122975380,Data Scientist в команду Data Monetization
123119358,Prompt-инженер GigaChat
121926247,Data Science (NLP)
123953876,Team Lead MLops
123602869,ML Engineer
123028979,"Sales Manager (custom software development, USA/Europe)"
123810982,Junior+/Middle Embedded Linux Developer
121814935,Lead Data Science
122969562,Middle/Senior NLP Data Scientist (Global Markets)
123311620,Senior Deep Learning Engineer в Recsys Lab
120264080,Business Analyst (IoT domain)
122231580,Senior Data Scientist в Департамент кредитных рисков
123293455,Руководитель отдела R&D
122877780,Business Development Manager 1C
119281333,Middle+/Senior С# .NET
123752814,Senior Backend Developer (Python) | Based in Almaty or open to relocate
122008371,Главный специалист управления офис данных (Data Scientist)
122781048,Data Scientist (Корпоративные клиенты)
123427902,Руководитель направления по методологии капитального строительства
123215867,Разработчик ИИ-решений управления технологическими рисками
123405497,Data Scientist ( направление скоринга )
121651678,Data Science (Разработка моделей КИБ и СМБ)
123334959,Data Scientist NLP (Senior)
123703509,IOS-разработчик (Middle)
120371820,Data Scientist в команду Пополнения
123617775,ML-разработчик в команду лояльности Плюса
123692150,ATL Marketing Lead
123418487,Senior Data Engineer
120238965,Менеджер по привлечению бизнеса
122985553,"Senior Copywriter – IT, English"
122085937,User Acquisition Manager
119731668,Lead AI Engineer / Data Scientist
123617011,Python/ ML архитектор
123594514,Data Scientist (Senior)
123047178,Преподаватель курсов в сфере IT
123954675,Senior Data Scientist (Корпоративные финансы)
121443302,QA Automation Engineer (Python)
123316702,DevOps Engineer (DataSoft)
123643626,ML Engineer в команду Вторички
123842302,Data Science (наставник курса)
121769469,Ведущий Data Scientist /Руководитель команды Ad-Hoc аналитики
123708872,Data Scientist/ML Engineer
123815791,Senior ML Engineer (Multimodal LLM/Video Understanding)
122988973,ML инженер с опытом создания 3D моделей в строительстве
122425856,Security QA Engineer (Penetration Testing Focus)
123528201,Senior Data Scientist в Товарные рекомендации
123530358,Python Developer (Data Science)
123730691,Senior Data Scientist
123092387,Delivery Manager (e-commerce)
123091876,Power Platform Developer
123180864,SAP BPC Solution Architect
118970102,Machine Learning/Computer Vision Engineer
123211600,"Product Lead (OfferWalls, AI)"
123601997,ML-инженер (Аудио)
123023939,ML-инженер (Направление клиентского сервиса)
123607614,Tech lead (команда Gigachat Data)
122571748,Инженер АСУ ТП
122837571,Senior ML Engineer (Promo)
123635453,Machine Learning Engineer в ИБ
122525914,Data Engineer со знанием итальянского языка
123418108,Старший разработчик ML Training Platform в AI VK
123155423,Lead AI Engineer
123203231,Архитектор данных (Data Architect)
123503751,Lead Presale Engineer
115686919,Главный специалист управления офис данных (Data Scientist) (для кандидатов с группой инвалидности)
123115821,SharePoint Developer
123457171,Senior Data Engineer
121341339,Lead Golang developer
123023158,SRE-инженер | SRE (Cloud Engineer)
123966176,Руководитель группы качества ранжирования клипов
122376287,ML Engineer (C++)
120371194,Team Lead Data Science в команду Прогноза промо-продаж
123693709,Product Analyst / Продуктовый аналитик
121424610,Tech Lead Gen AI (MWS AI)
123327720,Senior ML Engineer
123265991,Trainee/Flutter Developer (со знанием немецкого языка)
123451035,Software Engineer – 3D Content & ML Platform
121427178,Data Scientist NLP
123349866,AI Solution Architect
118243287,Trainee Solidity Developer
121463400,Trainee Embedded developer
121806344,Data scientist
122079709,Python Developer MLOps
120371131,Middle/Senior Data Scientist / ML Engineer в команду Прогноза промо-продаж
123416345,MS Dynamics Navision/Business Central Functional Consultant
122975690,Data Scientist в команду антифрода
121939302,MLSecOps engineer
123144249,Data Architect
123499508,Преподаватель IT
122335895,Data Scientist (A/B Platform)
122832033,Tech Lead — LLM Evaluation
122273147,Project Manager (со знанием немецкого языка)
123637676,Project Manager (со знанием польского языка)
120625170,Ведущий инженер-аналитик (MLOps)
123623536,Senior ML Engineer
123127018,Заместитель начальника отдела анализа и методологии рисков с навыками программирования
122591947,Риск-менеджер в Отдел валидации моделей некредитного риска
122949075,ML ENGINEER (Speech)
122192920,Преподаватель по машинному обучению
123530479,Senior Data Scientist
122301729,Senior ML-engineer/MLOps
122075535,Технический лидер (AI Team Lead)
122295484,Data Engineer (со знанием немецкого языка)
122901100,Tech Lead Data Scientist (Цифровой двойник)
123362952,Руководитель группы аналитики 1С
123063064,Team Lead Data Scientist
121254273,ML разработчик
123945588,Senior ML Engineer (TTS Text-to-speech)
120373276,Senior Data scientist / Старший эконометрист
123711020,MLOps Engineer/MLOps-Инженер
123706541,Senior Data Scientist (Causal AI)
123688495,MLOps Engineer
103575683,Senior С# .NET
123260626,IOS-разработчик (со знанием немецкого языка)
123945449,Senior / Lead Machine Learning Engineer (GigaChat Audio - Spotter)
121038761,Azure Senior AI Engineer / Architect
122563987,Lead Data Scientist/Руководитель направления (NLP)
120811282,ML Lead
123308910,Senior MLOps
122362436,Middle ML Engineer
122625450,Team Lead Data Scientist
124077662,Senior ML-инженер (LLM и речевые технологии)
122483111,ServiceNow Developer
124010022,Преподаватель онлайн курсов/Data Science/ML-инженер
123685145,Trainee React Native developer
123831710,Senior ML Engineer
119691034,"Преподаватель направления ""Data Scientist"""
122467374,Data Scientist LLM (Global markets)
123072738,Senior Data Scientist (A/B Platform)
122423105,Back-end Engineer (Transition to Go)
122540610,Руководитель команды prompt-инженеров GigaChat
122265195,Системный аналитик 1С:Бухгалтерия
123671553,"Senior NLP, LLM Data Scientist"
120373318,Руководитель группы Data Science / Team Lead Data Science
123266428,Trainee/IOS developer (со знанием немецкого языка)
119961214,Senior Data Scientist (Rec. system)
118889321,Senior product manager (направление МФО)
123705460,Senior Data Scientist (LLM)
123604073,Senior NLP Engineer (Центр практического ИИ)
123705903,Business Analyst with Multilingual Support (Polish B2+)
123608380,Senior Data Science в Хаб Юридических Лиц
123418109,Старший разработчик ML Training Platform в AI VK
118668085,Руководитель по ИИ разработке
123714234,Аналитик направления оптимизации стратегии взыскания
123742505,Scala Developer
122018859,Senior Data scientist (RecSys)
122958690,ML-инженер (RecSys AmazMe)
122921667,Lead ML Engineer (AI Tech Lead)
122984042,ML-engineer GigaChat Search Alignment
123259985,Android-разработчик (со знанием немецкого языка)
122951523,ML-engineer GigaChat Search Alignment
123813519,Эксперт ИБ MLSecOps (Безопасность моделей машинного обучения)
119961283,"Senior ML Engineer (Uplift), группа ""Search"""
122277435,Разработчик рекомендательной системы / ML-Engineer (Senior)
120348393,QA Automation Engineer (С#)
124010024,Преподаватель онлайн курсов - Data Science/ML-инженер
123427445,Trainee Power Platform developer
123661956,Senior Data Scientist NLP | RND TeamLead в LegaTech
123453397,Lead Business Data Analyst
123543207,IT-Project Manager (Project based)
123500162,Преподаватель IT
123115252,ML-engineer/ML разработчик
123011642,Старший бизнес-аналитик CLTV
122255733,Angular developer with knowledge of German
122090353,Scala Developer
122696959,.NET Developer со знанием немецкого языка
123671701,"Senior Data Scientist в команду ""Разработка AI-решений БСР"""
123438456,Senior Deep Learning Engineer (RecSys Team)
121340870,Full-stack Java Developer (со знанием итальянского или испанского языка)
122637829,.NET Developer со знанием итальянского языка
123275013,Data Scientist / ML engineer
121783310,Mentor/Lecturer of Applied Analytical Models
123266013,Trainee/Android developer (со знанием немецкого языка)
123293064,Руководитель команды prompt-инженеров GigaChat
123267485,Trainee/.NET MAUI developer (со знанием немецкого языка)
120319529,Программный эксперт курса «ML специалист»
123816128,"Data Engineer, Data Scientist (преподаватель дисциплины Apache Spark)"
124032107,ML-инженер
122871730,Team Lead Data Science (Python)
123592112,Руководитель команды prompt-инженеров GigaChat
123111578,Data Scientist в Trust & Safety
123618069,Автор курса «Специалист по Data Science»
121064506,Аналитик по управлению данными (data governance)
123744677,Data Scientist / аналитик (апробирование ML-платформы)
123694170,AI/ML специалист
123314515,AI Engineering
123913164,Онлайн Преподаватель AI
122866510,Machine Learning Engineer / Инженер по Машинному Обучению
122535259,MLOps специалист
123797078,Разработчик-аналитик BI
123849955,Data Scientist (стажер)
124063106,ИТ-рекрутер
123640035,Java Developer
123884602,Специалист по работе с исполнительным производством
123925738,Product/Data Analyst
124066539,Data Scientist/Team lead
123255363,Python Developer
122541290,Prompt-инженер GigaChat
123840674,Старший BI-аналитик
124022074,AI аналитик
121218701,Prompt-инженер GigaChat
123155839,IT-рекрутер
123840675,Старший BI-аналитик
121889482,"Data Scientist, Anti-Fraud, Ozon Bank"
122541288,Prompt-инженер GigaChat
123410979,Специалист по анализу данных/ Data Scientist
123708372,Data analyst / Аналитик данных (стажер)
123467240,Руководитель проектов
123666158,Старший BI-аналитик
80321809,ML-инженер
123155840,IT-рекрутер
119228142,React Developer
123017835,Data Science Trainee
123918462,ML-инженер (портал Рамблер)
123469663,Специалист технической поддержки (Система ПРАНА)
80321762,ML-инженер
119228141,React Developer
123084244,Технический директор/CTO
123462479,Специалист технической поддержки (Система ПРАНА)
119228143,React Developer
123462478,Специалист технической поддержки (Система ПРАНА)
123196791,Investment Analyst
121218899,Prompt-инженер GigaChat
120639047,Ведущий специалист по качеству поиска
123840673,Старший BI-аналитик
122867021,AI Product manager
119285739,QA Engineer
119285737,QA Engineer
119275717,Middle+ / Senior ML-инженер
122768517,ML-инженер (машинное обучение)
123114085,Стажер-аналитик по календарно-сетевому планированию (г. Казань)
123617388,Product Manager
117722217,Middle+ / Senior ML-инженер
121228991,Prompt-инженер GigaChat
122867022,AI product manager
